method,description,train_time,predict_time,true_positive,true_negative,false_positive,false_negative,sensitivity,specificity,precision,accuracy,error,f1,my_score1,my_score2,my_score3,confusion_matrix,confusion_matrix_percentage,roc_curve
RealBoost,An RealBoost classifier,5240.8237228393555,0.11816573143005371,206,181,69,44,0.824,0.724,0.7490909090909091,0.774,0.22599999999999998,0.7847619047619048,1.141967919396238,0.00014974018327346817,6.641197031192007,"<a href=""./images/RealBoost_confusion_matrix_deb3a2c3-52b2-11ec-8852-34e6adc36e41.png""><img src=""./images/RealBoost_confusion_matrix_deb3a2c3-52b2-11ec-8852-34e6adc36e41.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_confusion_matrix_percentage_ded299de-52b2-11ec-9b58-34e6adc36e41.png""><img src=""./images/RealBoost_confusion_matrix_percentage_ded299de-52b2-11ec-9b58-34e6adc36e41.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_roc_de82dd9b-52b2-11ec-9dd8-34e6adc36e41.png""><img src=""./images/RealBoost_roc_de82dd9b-52b2-11ec-9dd8-34e6adc36e41.png"" width=200 height=200 /></a>"
DiscreteNBC,DiscreteNBC,739.1567101478577,278.1859459877014,216,138,112,34,0.864,0.552,0.6585365853658537,0.708,0.29200000000000004,0.7474048442906575,0.9944218341065716,0.0010111588436248517,0.0026867095734724867,"<a href=""./images/DiscreteNBC_confusion_matrix_a784f329-52a6-11ec-800b-34e6adc36e41.png""><img src=""./images/DiscreteNBC_confusion_matrix_a784f329-52a6-11ec-800b-34e6adc36e41.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_confusion_matrix_percentage_a7f1acd6-52a6-11ec-ae0a-34e6adc36e41.png""><img src=""./images/DiscreteNBC_confusion_matrix_percentage_a7f1acd6-52a6-11ec-ae0a-34e6adc36e41.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_roc_a760a0a1-52a6-11ec-ac35-34e6adc36e41.png""><img src=""./images/DiscreteNBC_roc_a760a0a1-52a6-11ec-ac35-34e6adc36e41.png"" width=200 height=200 /></a>"
