method,description,train_time,predict_time,true_positive,true_negative,false_positive,false_negative,sensitivity,specificity,precision,accuracy,error,f1,my_score1,my_score2,my_score3,confusion_matrix,confusion_matrix_percentage,roc_curve
RealBoost,An RealBoost classifier,0.8539247512817383,0.0,13,21,4,12,0.52,0.84,0.7647058823529411,0.68,0.31999999999999995,0.6190476190476191,0.9024943977591038,0.7249439931544678,inf,"<a href=""./images/RealBoost_confusion_matrix_171a0efe-7139-11ec-8b53-f0421cdfcb2c.png""><img src=""./images/RealBoost_confusion_matrix_171a0efe-7139-11ec-8b53-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_confusion_matrix_percentage_174033e2-7139-11ec-97d6-f0421cdfcb2c.png""><img src=""./images/RealBoost_confusion_matrix_percentage_174033e2-7139-11ec-97d6-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_roc_16ecc392-7139-11ec-8205-f0421cdfcb2c.png""><img src=""./images/RealBoost_roc_16ecc392-7139-11ec-8205-f0421cdfcb2c.png"" width=200 height=200 /></a>"
DiscreteNBC,DiscreteNBC,0.015659809112548828,0.0,17,13,12,8,0.68,0.52,0.5862068965517241,0.6,0.4,0.6296296296296295,0.8034355044699872,40.20672443095633,inf,"<a href=""./images/DiscreteNBC_confusion_matrix_13acae90-7139-11ec-9afe-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_13acae90-7139-11ec-9afe-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_confusion_matrix_percentage_13d2d394-7139-11ec-b61e-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_percentage_13d2d394-7139-11ec-b61e-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_roc_1375d970-7139-11ec-96f9-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_roc_1375d970-7139-11ec-96f9-f0421cdfcb2c.png"" width=200 height=200 /></a>"
