method,description,train_time,predict_time,true_positive,true_negative,false_positive,false_negative,sensitivity,specificity,precision,accuracy,error,f1,my_score1,my_score2,my_score3,confusion_matrix,confusion_matrix_percentage,roc_curve
RealBoost,An RealBoost classifier,13834.6642639637,0.849586009979248,672,2428,119,231,0.7441860465116279,0.9532783667059286,0.8495575221238938,0.8985507246376812,0.10144927536231885,0.7933884297520661,1.7269657665882319,5.7347862919859285e-05,0.9338529830210427,"<a href=""./images/RealBoost_confusion_matrix_c6313b40-73c0-11ec-8483-f0421cdfcb2c.png""><img src=""./images/RealBoost_confusion_matrix_c6313b40-73c0-11ec-8483-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_confusion_matrix_percentage_c678c06c-73c0-11ec-8306-f0421cdfcb2c.png""><img src=""./images/RealBoost_confusion_matrix_percentage_c678c06c-73c0-11ec-8306-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_roc_c5742234-73c0-11ec-9cfd-f0421cdfcb2c.png""><img src=""./images/RealBoost_roc_c5742234-73c0-11ec-9cfd-f0421cdfcb2c.png"" width=200 height=200 /></a>"
DiscreteNBC,DiscreteNBC,4644.06830406189,2606.35923743248,749,2067,480,154,0.8294573643410853,0.8115429917550059,0.6094385679414158,0.816231884057971,0.18376811594202902,0.7026266416510321,1.2021444394899534,0.00015129550119589896,0.00026958165687980464,"<a href=""./images/DiscreteNBC_confusion_matrix_89f3deb4-73a0-11ec-b6c3-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_89f3deb4-73a0-11ec-b6c3-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_confusion_matrix_percentage_8a1c6618-73a0-11ec-858c-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_percentage_8a1c6618-73a0-11ec-858c-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_roc_89c1ce40-73a0-11ec-b860-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_roc_89c1ce40-73a0-11ec-b860-f0421cdfcb2c.png"" width=200 height=200 /></a>"
