method,description,train_time,predict_time,true_positive,true_negative,false_positive,false_negative,sensitivity,specificity,precision,accuracy,error,f1,my_score1,my_score2,my_score3,confusion_matrix,confusion_matrix_percentage,roc_curve
RealBoost,An RealBoost classifier,1.1252899169921875,0.0,104,64,61,21,0.832,0.512,0.6303030303030303,0.672,0.32799999999999996,0.7172413793103447,0.9281290414659632,0.6373836364120947,inf,"<a href=""./images/RealBoost_confusion_matrix_5972fa6c-7198-11ec-a103-f0421cdfcb2c.png""><img src=""./images/RealBoost_confusion_matrix_5972fa6c-7198-11ec-a103-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_confusion_matrix_percentage_59a2a8a4-7198-11ec-b28c-f0421cdfcb2c.png""><img src=""./images/RealBoost_confusion_matrix_percentage_59a2a8a4-7198-11ec-b28c-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/RealBoost_roc_593c23b6-7198-11ec-9a67-f0421cdfcb2c.png""><img src=""./images/RealBoost_roc_593c23b6-7198-11ec-9a67-f0421cdfcb2c.png"" width=200 height=200 /></a>"
DiscreteNBC,DiscreteNBC,0.07814717292785645,0.031248092651367188,60,61,64,65,0.48,0.488,0.4838709677419355,0.484,0.516,0.4819277108433735,0.6283494018082834,6.1669244425294485,15.42262806950196,"<a href=""./images/DiscreteNBC_confusion_matrix_55c2d8d0-7198-11ec-9e06-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_55c2d8d0-7198-11ec-9e06-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_confusion_matrix_percentage_55edc864-7198-11ec-ba50-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_percentage_55edc864-7198-11ec-ba50-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_roc_5578efd4-7198-11ec-a83d-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_roc_5578efd4-7198-11ec-a83d-f0421cdfcb2c.png"" width=200 height=200 /></a>"
